,X,Y,labels,district
4362,-27.435211,9.316763,0,1000216
4363,-27.435202,9.316857,0,1000216
4364,-27.4352,9.316905,0,1000216
4365,-27.43521,9.31681,0,1000216
4366,-27.435202,9.316927,0,1000216
4367,-27.435173,9.317162,0,1000216
4368,-27.435188,9.31713,0,1000216
4369,-27.435213,9.316716,0,1000216
4370,-27.435194,9.317045,0,1000216
4371,-27.435175,9.31709,0,1000216
4372,-27.435213,9.316716,0,1000216
4373,-27.435204,9.316904,0,1000216
4374,-27.435213,9.316716,0,1000216
4375,-20.597967,-19.511194,0,1000217
4376,-20.59806,-19.511353,0,1000217
4377,-20.597918,-19.51136,0,1000217
4378,-20.59792,-19.511366,0,1000217
4379,-20.597927,-19.511345,0,1000217
4380,-20.59792,-19.511356,0,1000217
4381,-20.59792,-19.511366,0,1000217
4382,-20.59792,-19.511362,0,1000217
4383,-11.829566,32.008266,0,1000217
4384,-20.59792,-19.511356,0,1000217
4385,-20.597918,-19.511353,0,1000217
4386,-20.59806,-19.511349,0,1000217
4387,-20.59792,-19.511366,0,1000217
4388,-20.598064,-19.511341,0,1000217
4389,-20.598059,-19.511345,0,1000217
4390,-20.598059,-19.51135,0,1000217
4391,-20.597918,-19.511353,0,1000217
4392,-20.59806,-19.511353,0,1000217
4393,-20.597918,-19.51136,0,1000217
4394,-20.59792,-19.511366,0,1000217
4395,-20.59792,-19.511356,0,1000217
4396,-24.918707,-17.087082,0,1000217
4397,-20.598057,-19.511354,0,1000217
4398,-20.59807,-19.511318,0,1000217
4399,-20.597918,-19.51136,0,1000217
4400,-20.598059,-19.51135,0,1000217
4401,21.08763,-59.152508,0,1000218
4402,21.087627,-59.15251,0,1000218
4403,21.087627,-59.15251,0,1000218
4404,21.087627,-59.15251,0,1000218
4405,21.087627,-59.15251,0,1000218
4406,21.015028,-59.155357,0,1000218
4407,21.087627,-59.15251,0,1000218
4408,21.08763,-59.152508,0,1000218
4409,21.08763,-59.152508,0,1000218
4410,21.08763,-59.152508,0,1000218
4411,21.087627,-59.15251,0,1000218
4412,21.087627,-59.15251,0,1000218
4413,21.087627,-59.15251,0,1000218
4414,21.087627,-59.15251,0,1000218
4415,21.08763,-59.152508,0,1000218
4416,21.087627,-59.15251,0,1000218
4417,21.087627,-59.15251,0,1000218
4418,39.47048,-21.726278,0,1000219
4419,39.47048,-21.726278,0,1000219
4420,39.47048,-21.726278,0,1000219
4421,39.470486,-21.726278,0,1000219
4422,39.464222,-21.722546,0,1000219
4423,39.470478,-21.726278,0,1000219
4424,39.47048,-21.726276,0,1000219
4425,30.934721,-25.926563,0,1000219
4426,39.47048,-21.726278,0,1000219
4427,39.470486,-21.726278,0,1000219
4428,39.467205,-21.72282,0,1000219
4429,39.47048,-21.726278,0,1000219
4430,-44.711143,-12.247081,0,1000220
4431,-44.709564,-12.246801,0,1000220
4432,-44.709568,-12.2468,0,1000220
4433,-44.710358,-12.246941,0,1000220
4434,-44.710724,-12.247005,0,1000220
4435,-44.709568,-12.2468,0,1000220
4436,-44.710407,-12.246951,0,1000220
4437,-44.710457,-12.24696,0,1000220
4438,-44.710876,-12.247033,0,1000220
4439,-44.71114,-12.247081,0,1000220
4440,-44.709564,-12.246801,0,1000220
4441,-41.90158,-4.6180425,0,1000220
4442,-44.709564,-12.246801,0,1000220
4443,-44.709877,-12.246857,0,1000220
4444,-44.710354,-12.246941,0,1000220
4445,-46.42463,-11.266241,0,1000220
4446,-44.710403,-12.246951,0,1000220
4447,-44.710247,-12.2469225,0,1000220
4448,-44.709724,-12.246828,0,1000220
4449,-44.710617,-12.246987,0,1000220
4450,-44.71056,-12.24698,0,1000220
4451,-44.83853,-12.217664,0,1000220
4452,-44.70983,-12.246848,0,1000220
4453,-44.709564,-12.246801,0,1000220
4454,-44.710457,-12.24696,0,1000220
4455,-44.709984,-12.246875,0,1000220
4456,-46.42463,-11.266241,0,1000220
4457,-44.710613,-12.246986,0,1000220
4458,-44.709774,-12.246839,0,1000220
4459,-44.710403,-12.246949,0,1000220
4460,-44.709564,-12.246802,0,1000220
4461,-44.710144,-12.246904,0,1000220
4462,-44.709564,-12.246801,0,1000220
4463,-44.709927,-12.246866,0,1000220
4464,-44.709927,-12.246866,0,1000220
4465,-44.710087,-12.246894,0,1000220
4466,-20.359457,26.700626,0,1000221
4467,-20.359457,26.700626,0,1000221
4468,-20.359457,26.700626,0,1000221
4469,-20.359457,26.700626,0,1000221
4470,-20.359457,26.700626,0,1000221
4471,-20.359457,26.700626,0,1000221
4472,-20.359457,26.700626,0,1000221
4473,-20.359457,26.700626,0,1000221
4474,-20.359457,26.700626,0,1000221
4475,-20.359457,26.700626,0,1000221
4476,-21.156914,26.876184,0,1000221
4477,-20.359457,26.700626,0,1000221
4478,-20.359457,26.700626,0,1000221
4479,-20.359457,26.700626,0,1000221
4480,-20.359457,26.700626,0,1000221
4481,-20.359457,26.700626,0,1000221
4482,-20.359457,26.700626,0,1000221
4483,-21.156916,26.876184,0,1000221
4484,-20.359457,26.700628,0,1000221
4485,-20.359457,26.700628,0,1000221
4486,-20.359457,26.700628,0,1000221
4487,-20.359457,26.700628,0,1000221
4488,-20.359457,26.700628,0,1000221
4489,-20.359457,26.700628,0,1000221
4490,-20.359457,26.700628,0,1000221
4491,-20.359457,26.700628,0,1000221
4492,-20.359457,26.700628,0,1000221
4493,-20.359457,26.700628,0,1000221
4494,-24.447691,27.000906,0,1000221
4495,-20.359457,26.700628,0,1000221
4496,-20.359457,26.700628,0,1000221
4497,8.731458,-18.05939,0,1000222
4498,8.830815,-18.51491,0,1000222
4499,8.731458,-18.059391,0,1000222
4500,8.731458,-18.05939,0,1000222
4501,8.731458,-18.05939,0,1000222
4502,8.731458,-18.05939,0,1000222
4503,8.731458,-18.059391,0,1000222
4504,8.731458,-18.059391,0,1000222
4505,8.731458,-18.059391,0,1000222
4506,8.731458,-18.059391,0,1000222
4507,8.731458,-18.059391,0,1000222
4508,8.731458,-18.059391,0,1000222
4509,8.731458,-18.059391,0,1000222
4510,8.731458,-18.059391,0,1000222
4511,8.731458,-18.059391,0,1000222
4512,8.731458,-18.05939,0,1000222
4513,8.731458,-18.059391,0,1000222
4514,8.731458,-18.059391,0,1000222
4515,8.731458,-18.059391,0,1000222
4516,4.668239,-10.817115,0,1000222
4517,8.731458,-18.059391,0,1000222
4518,8.731458,-18.059391,0,1000222
4519,8.731458,-18.05939,0,1000222
4520,8.731458,-18.05939,0,1000222
4521,8.731458,-18.059391,0,1000222
4522,8.731458,-18.059391,0,1000222
4523,8.731458,-18.059391,0,1000222
4524,8.731458,-18.059391,0,1000222
4525,8.731458,-18.059391,0,1000222
4526,8.731458,-18.059391,0,1000222
4527,8.731458,-18.059391,0,1000222
4528,8.731458,-18.059391,0,1000222
4529,0.5919401,-26.928679,0,1000223
4530,0.5919429,-26.928688,0,1000223
4531,2.539515,-27.00694,0,1000223
4532,0.591912,-26.92868,0,1000223
4533,0.5919119,-26.928682,0,1000223
4534,0.5919119,-26.928682,0,1000223
4535,0.5919401,-26.928679,0,1000223
4536,0.5919119,-26.928682,0,1000223
4537,0.5919119,-26.92868,0,1000223
4538,0.5919119,-26.928682,0,1000223
4539,0.59194285,-26.928688,0,1000223
4540,0.5919119,-26.928682,0,1000223
4541,0.59191203,-26.92868,0,1000223
4542,0.591912,-26.92868,0,1000223
4543,0.591912,-26.92868,0,1000223
4544,0.59191203,-26.92868,0,1000223
4545,0.591912,-26.92868,0,1000223
4546,2.6796591,-24.680676,0,1000224
4547,2.6796842,-24.680622,0,1000224
4548,2.6797018,-24.680588,0,1000224
4549,2.679671,-24.680628,0,1000224
4550,2.6796572,-24.68068,0,1000224
4551,2.6796904,-24.680586,0,1000224
4552,4.7034626,-23.669231,0,1000224
4553,2.6796763,-24.68064,0,1000224
4554,2.6796749,-24.680616,0,1000224
4555,2.6796904,-24.680586,0,1000224
4556,2.679671,-24.680628,0,1000224
4557,2.6796668,-24.68066,0,1000224
4558,2.6796708,-24.68065,0,1000224
4559,2.679667,-24.680658,0,1000224
4560,4.710749,-23.666515,0,1000224
4561,2.6796958,-24.680597,0,1000224
4562,2.6797018,-24.680588,0,1000224
4563,2.6796904,-24.680586,0,1000224
4564,2.6796904,-24.680586,0,1000224
4565,-64.08798,5.433439,0,1000224
4566,2.7296574,-24.638437,0,1000224
4567,2.6797018,-24.680588,0,1000224
4568,-2.1441238,-6.2379966,0,1000225
4569,-2.10198,-6.258339,0,1000225
4570,-2.10198,-6.258339,0,1000225
4571,-2.10198,-6.258339,0,1000225
4572,-2.10198,-6.258339,0,1000225
4573,-2.10198,-6.258339,0,1000225
4574,-2.1367195,-6.2690487,0,1000225
4575,-2.10198,-6.258339,0,1000225
4576,-2.10198,-6.258339,0,1000225
4577,-2.10198,-6.258339,0,1000225
4578,-2.1019802,-6.2583394,0,1000225
4579,-2.10198,-6.258339,0,1000225
4580,-2.10198,-6.258339,0,1000225
4581,-2.10198,-6.258339,0,1000225
4582,11.154699,-31.241795,0,1000226
4583,11.154699,-31.241795,0,1000226
4584,11.154699,-31.241795,0,1000226
4585,11.154699,-31.241795,0,1000226
4586,11.154699,-31.241795,0,1000226
4587,11.154699,-31.241795,0,1000226
4588,11.154699,-31.241795,0,1000226
4589,11.154699,-31.241795,0,1000226
4590,11.154699,-31.241795,0,1000226
4591,11.154699,-31.241795,0,1000226
4592,11.154699,-31.241795,0,1000226
4593,11.154699,-31.241795,0,1000226
4594,11.154699,-31.241795,0,1000226
4595,11.154699,-31.241795,0,1000226
4596,11.154699,-31.241795,0,1000226
4597,11.154699,-31.241795,0,1000226
4598,11.312167,-28.994116,0,1000226
4599,11.154699,-31.241795,0,1000226
4600,11.179551,-31.19663,0,1000226
4601,11.154699,-31.241795,0,1000226
4602,11.154699,-31.241795,0,1000226
4603,11.154699,-31.241795,0,1000226
4604,11.154699,-31.241795,0,1000226
4605,11.154699,-31.241795,0,1000226
4606,11.154699,-31.241795,0,1000226
4607,11.154699,-31.241795,0,1000226
4608,11.154699,-31.241795,0,1000226
4609,11.154699,-31.241795,0,1000226
4610,11.154699,-31.241795,0,1000226
4611,11.154699,-31.241795,0,1000226
4612,11.419703,-29.116646,0,1000226
4613,11.154699,-31.241795,0,1000226
4614,11.154699,-31.241795,0,1000226
4615,11.154699,-31.241795,0,1000226
4616,11.154699,-31.241795,0,1000226
4617,11.154699,-31.241795,0,1000226
4618,11.1547,-31.24179,0,1000226
4619,11.154699,-31.241795,0,1000226
4620,-36.622047,-33.199852,0,1000227
4621,-36.622047,-33.199856,0,1000227
4622,-36.622047,-33.199856,0,1000227
4623,-36.622047,-33.199852,0,1000227
4624,-36.622047,-33.199852,0,1000227
4625,-36.622047,-33.199852,0,1000227
4626,-36.622047,-33.199856,0,1000227
4627,-36.622044,-33.199852,0,1000227
4628,-36.622047,-33.199852,0,1000227
4629,-36.622047,-33.199852,0,1000227
4630,-36.622044,-33.199852,0,1000227
4631,-36.62205,-33.199852,0,1000227
4632,-36.622047,-33.199852,0,1000227
4633,-36.622047,-33.199852,0,1000227
4634,-36.622044,-33.199856,0,1000227
4635,-36.622047,-33.199852,0,1000227
4636,-36.622047,-33.199856,0,1000227
4637,-36.622047,-33.199856,0,1000227
4638,-36.62205,-33.199852,0,1000227
4639,-36.622044,-33.199856,0,1000227
4640,-36.622047,-33.199852,0,1000227
4641,-36.62205,-33.199852,0,1000227
4642,-43.22431,-19.662136,0,1000228
4643,-43.22407,-19.662653,0,1000228
4644,-43.223827,-19.663166,0,1000228
4645,-43.223743,-19.66334,0,1000228
4646,-43.223904,-19.662996,0,1000228
4647,-43.223637,-19.663511,0,1000228
4648,-43.22407,-19.662653,0,1000228
4649,-43.073074,-19.313517,0,1000228
4650,-43.223904,-19.662996,0,1000228
4651,-43.224392,-19.661966,0,1000228
4652,-43.22399,-19.662823,0,1000228
4653,-43.223827,-19.663166,0,1000228
4654,-43.224068,-19.662655,0,1000228
4655,-43.22423,-19.662308,0,1000228
4656,-43.224228,-19.662308,0,1000228
4657,-43.224228,-19.66231,0,1000228
4658,-10.329723,41.169968,0,1000229
4659,-10.329701,41.16985,0,1000229
4660,-10.329723,41.169968,0,1000229
4661,-10.329716,41.16993,0,1000229
4662,-10.329716,41.16993,0,1000229
4663,-10.329716,41.16993,0,1000229
4664,-10.329723,41.169968,0,1000229
4665,-10.329716,41.16993,0,1000229
4666,-10.329716,41.16993,0,1000229
4667,-10.329722,41.16997,0,1000229
4668,-10.329709,41.16989,0,1000229
4669,-10.329709,41.169884,0,1000229
4670,-10.329716,41.16993,0,1000229
4671,-10.329688,41.169765,0,1000229
4672,-10.329695,41.169804,0,1000229
4673,-10.329715,41.16993,0,1000229
4674,-10.329701,41.16985,0,1000229
4675,-10.329707,41.169888,0,1000229
4676,-10.329695,41.16981,0,1000229
4677,-10.329722,41.16997,0,1000229
4678,-10.329701,41.169846,0,1000229
4679,-10.329722,41.169968,0,1000229
4680,-10.329715,41.16993,0,1000229
4681,-10.329716,41.16993,0,1000229
4682,-10.329722,41.16997,0,1000229
4683,-10.329716,41.16993,0,1000229
4684,-10.329723,41.169968,0,1000229
4685,-10.329709,41.169884,0,1000229
4686,-10.329709,41.169888,0,1000229
4687,-10.329695,41.169807,0,1000229
4688,-10.329694,41.169807,0,1000229
4689,-10.329695,41.169807,0,1000229
4690,-10.329717,41.16993,0,1000229
4691,-10.329716,41.16993,0,1000229
4692,-10.329701,41.169846,0,1000229
4693,-10.329702,41.169846,0,1000229
4694,-10.329709,41.169884,0,1000229
4695,36.076164,12.13093,0,1000230
4696,36.076164,12.13093,0,1000230
4697,36.076164,12.13093,0,1000230
4698,36.076164,12.13093,0,1000230
4699,34.572376,12.410676,0,1000230
4700,36.076164,12.13093,0,1000230
4701,36.076164,12.13093,0,1000230
4702,36.076164,12.13093,0,1000230
4703,36.076164,12.13093,0,1000230
4704,36.076164,12.13093,0,1000230
4705,36.076164,12.13093,0,1000230
4706,36.076164,12.13093,0,1000230
4707,36.076164,12.13093,0,1000230
4708,34.527977,12.411669,0,1000230
4709,27.335112,0.6931177,0,1000230
4710,36.076164,12.13093,0,1000230
4711,36.076164,12.13093,0,1000230
4712,36.076164,12.13093,0,1000230
4713,36.076164,12.13093,0,1000230
4714,36.076164,12.13093,0,1000230
4715,36.076164,12.13093,0,1000230
4716,36.076164,12.13093,0,1000230
4717,36.076164,12.13093,0,1000230
4718,36.076164,12.13093,0,1000230
4719,36.076164,12.13093,0,1000230
4720,36.076164,12.13093,0,1000230
4721,36.076164,12.13093,0,1000230
4722,36.076164,12.13093,0,1000230
4723,36.076164,12.13093,0,1000230
4724,36.076164,12.13093,0,1000230
4725,36.076164,12.13093,0,1000230
4726,36.076164,12.13093,0,1000230
4727,36.076164,12.13093,0,1000230
4728,36.076164,12.13093,0,1000230
4729,36.076164,12.13093,0,1000230
4730,36.076164,12.13093,0,1000230
4731,-44.268353,25.792934,0,1000231
4732,-44.774067,24.315395,0,1000231
4733,-44.268345,25.79294,0,1000231
4734,-44.268356,25.792934,0,1000231
4735,-44.268364,25.792927,0,1000231
4736,-44.268356,25.792934,0,1000231
4737,-44.268353,25.792934,0,1000231
4738,-44.26837,25.792923,0,1000231
4739,-44.26837,25.792923,0,1000231
4740,-44.268368,25.792925,0,1000231
4741,-44.26837,25.792923,0,1000231
4742,-44.26836,25.79293,0,1000231
4743,-44.268368,25.792925,0,1000231
4744,-44.268364,25.792927,0,1000231
4745,-44.26836,25.79293,0,1000231
4746,-44.268364,25.792927,0,1000231
4747,-44.268364,25.792927,0,1000231
4748,-44.26835,25.792934,0,1000231
4749,-44.26836,25.792929,0,1000231
4750,-44.268368,25.792925,0,1000231
4751,-44.757988,24.36244,0,1000231
4752,-44.268356,25.792934,0,1000231
4753,-44.268353,25.792934,0,1000231
4754,-44.26837,25.792923,0,1000231
4755,-44.268375,25.79292,0,1000231
4756,-44.268364,25.792927,0,1000231
4757,-44.268356,25.792934,0,1000231
4758,-44.268356,25.792934,0,1000231
4759,-44.26837,25.792923,0,1000231
4760,-44.26836,25.79293,0,1000231
4761,-46.85543,25.829683,0,1000232
4762,14.398152,-11.321039,0,1000232
4763,-46.85577,25.82949,0,1000232
4764,-46.855793,25.829477,0,1000232
4765,-46.855724,25.829498,0,1000232
4766,-46.8559,25.82942,0,1000232
4767,-46.85556,25.829607,0,1000232
4768,-46.85578,25.829481,0,1000232
4769,-46.8559,25.82942,0,1000232
4770,-62.79703,12.771722,0,1000232
4771,-46.855865,25.829433,0,1000232
4772,-46.855824,25.829453,0,1000232
4773,-46.855423,25.829689,0,1000232
4774,-46.855724,25.829498,0,1000232
4775,-46.855732,25.829494,0,1000232
4776,-46.855656,25.82956,0,1000232
4777,-46.85557,25.8296,0,1000232
4778,-46.855865,25.829433,0,1000232
4779,-46.8559,25.82942,0,1000232
4780,-46.855732,25.829494,0,1000232
4781,-46.8559,25.82942,0,1000232
4782,-46.855778,25.829483,0,1000232
4783,-46.85584,25.829449,0,1000232
4784,-46.855865,25.829433,0,1000232
4785,-62.797028,12.771722,0,1000232
4786,-46.855858,25.82944,0,1000232
4787,12.164096,-17.48118,0,1000233
4788,12.163972,-17.481176,0,1000233
4789,12.163638,-17.481165,0,1000233
4790,12.163846,-17.481173,0,1000233
4791,12.163972,-17.481176,0,1000233
4792,12.164097,-17.48118,0,1000233
4793,12.164097,-17.48118,0,1000233
4794,12.164055,-17.481178,0,1000233
4795,12.163763,-17.481169,0,1000233
4796,12.163813,-17.48115,0,1000233
4797,12.163762,-17.48117,0,1000233
4798,12.163972,-17.481176,0,1000233
4799,9.933215,-11.862312,0,1000233
4800,12.163929,-17.481178,0,1000233
4801,12.163763,-17.48117,0,1000233
4802,12.163762,-17.481173,0,1000233
4803,12.163804,-17.48117,0,1000233
4804,12.163972,-17.481176,0,1000233
4805,12.163638,-17.481165,0,1000233
4806,12.163929,-17.481176,0,1000233
4807,12.16393,-17.481176,0,1000233
4808,12.16373,-17.481146,0,1000233
4809,12.163889,-17.481174,0,1000233
4810,12.164054,-17.481178,0,1000233
4811,12.16368,-17.481165,0,1000233
4812,12.163763,-17.481169,0,1000233
4813,12.163971,-17.481176,0,1000233
4814,12.163805,-17.481173,0,1000233
4815,12.163763,-17.48117,0,1000233
4816,12.163638,-17.481165,0,1000233
4817,12.164096,-17.48118,0,1000233
4818,12.163763,-17.48117,0,1000233
4819,12.163721,-17.481167,0,1000233
4820,10.764948,-16.52924,0,1000233
4821,9.837482,-11.657408,0,1000233
4822,12.16368,-17.481167,0,1000233
4823,-61.086403,15.190611,0,1000234
4824,-61.086494,15.190758,0,1000234
4825,-61.086494,15.190759,0,1000234
4826,-61.086494,15.190759,0,1000234
4827,-61.086494,15.190758,0,1000234
4828,-61.086494,15.190759,0,1000234
4829,-61.086494,15.19076,0,1000234
4830,-61.086494,15.190759,0,1000234
4831,-61.086494,15.190759,0,1000234
4832,-61.086494,15.190759,0,1000234
4833,-61.086494,15.190758,0,1000234
4834,-61.0865,15.190759,0,1000234
4835,-61.086494,15.190758,0,1000234
4836,-61.0865,15.190759,0,1000234
4837,-61.08649,15.190753,0,1000234
4838,-61.086494,15.190758,0,1000234
4839,-61.0865,15.190759,0,1000234
4840,26.565186,-1.2571154,0,1000235
4841,26.565182,-1.2571135,0,1000235
4842,26.565187,-1.2571088,0,1000235
4843,26.56518,-1.2571138,0,1000235
4844,26.56518,-1.2571136,0,1000235
4845,26.56518,-1.2571138,0,1000235
4846,26.56519,-1.2571123,0,1000235
4847,26.565182,-1.2571135,0,1000235
4848,26.56519,-1.2571123,0,1000235
4849,26.56518,-1.2571136,0,1000235
4850,26.56518,-1.2571136,0,1000235
4851,26.606697,-1.2307024,0,1000235
4852,26.565182,-1.2571135,0,1000235
4853,26.565187,-1.2571088,0,1000235
4854,26.565182,-1.2571135,0,1000235
4855,26.565186,-1.2571154,0,1000235
4856,26.56518,-1.2571136,0,1000235
4857,26.565182,-1.2571135,0,1000235
4858,26.565187,-1.2571088,0,1000235
4859,26.56518,-1.2571136,0,1000235
4860,26.56518,-1.2571136,0,1000235
4861,-43.23601,-14.754769,0,1000235
4862,26.56518,-1.2571138,0,1000235
4863,26.56519,-1.2571092,0,1000235
4864,26.565187,-1.2571088,0,1000235
4865,26.56518,-1.2571138,0,1000235
4866,26.565187,-1.2571087,0,1000235
4867,26.565187,-1.2571089,0,1000235
4868,26.565182,-1.2571135,0,1000235
4869,26.56518,-1.2571136,0,1000235
4870,26.565187,-1.2571092,0,1000235
4871,5.298001,-54.33831,0,1000236
4872,5.2980003,-54.33831,0,1000236
4873,5.298001,-54.33831,0,1000236
4874,5.2980013,-54.33831,0,1000236
4875,5.2980003,-54.33831,0,1000236
4876,5.298001,-54.338306,0,1000236
4877,5.298001,-54.33831,0,1000236
4878,5.4671626,-53.712822,0,1000236
4879,5.2980013,-54.33831,0,1000236
4880,5.298001,-54.33831,0,1000236
4881,5.298001,-54.33831,0,1000236
4882,5.2980003,-54.33831,0,1000236
4883,5.298001,-54.33831,0,1000236
4884,5.30731,-54.271507,0,1000236
4885,5.298001,-54.33831,0,1000236
4886,5.298001,-54.33831,0,1000236
4887,-39.34136,-8.799335,0,1000237
4888,-39.341362,-8.799335,0,1000237
4889,-39.341362,-8.799335,0,1000237
4890,-39.341362,-8.799335,0,1000237
4891,-39.341362,-8.799335,0,1000237
4892,-39.341362,-8.799335,0,1000237
4893,-39.34136,-8.799334,0,1000237
4894,-39.34136,-8.799335,0,1000237
4895,-39.341362,-8.799335,0,1000237
4896,-39.34136,-8.799334,0,1000237
4897,-39.34136,-8.799334,0,1000237
4898,-39.341362,-8.799335,0,1000237
4899,-39.34136,-8.799335,0,1000237
4900,-39.34136,-8.799334,0,1000237
4901,-39.341362,-8.799335,0,1000237
4902,-39.341362,-8.799335,0,1000237
4903,-39.343727,-8.379129,0,1000237
4904,-39.34136,-8.799334,0,1000237
4905,-39.343727,-8.379129,0,1000237
4906,-39.341362,-8.799335,0,1000237
4907,-39.341362,-8.799335,0,1000237
4908,-39.341362,-8.799335,0,1000237
4909,-39.341362,-8.799335,0,1000237
4910,-39.341362,-8.799335,0,1000237
4911,-39.34136,-8.799334,0,1000237
4912,-39.34136,-8.799334,0,1000237
4913,-39.34136,-8.799335,0,1000237
4914,-39.34136,-8.799335,0,1000237
4915,-39.34136,-8.799335,0,1000237
4916,-39.341362,-8.799335,0,1000237
4917,-40.035973,-3.68473,0,1000237
4918,-39.34136,-8.799334,0,1000237
4919,-39.341362,-8.799335,0,1000237
4920,-39.341362,-8.799335,0,1000237
4921,-39.341362,-8.799335,0,1000237
4922,-39.341362,-8.799335,0,1000237
4923,9.810394,-51.19896,0,1000237
4924,38.65666,41.444958,0,1000238
4925,38.656662,41.444958,0,1000238
4926,38.656662,41.444954,0,1000238
4927,38.65666,41.444954,0,1000238
4928,38.656662,41.444954,0,1000238
4929,38.656662,41.444954,0,1000238
4930,38.65666,41.444958,0,1000238
4931,38.656662,41.444954,0,1000238
4932,38.656662,41.444954,0,1000238
4933,38.656662,41.444958,0,1000238
4934,38.656662,41.444958,0,1000238
4935,-41.34742,-4.3041053,0,1000238
4936,38.656662,41.444954,0,1000238
4937,38.65666,41.444954,0,1000238
4938,38.656662,41.444958,0,1000238
4939,38.656662,41.444954,0,1000238
4940,-8.344257,52.46912,0,1000238
4941,38.656662,41.444954,0,1000238
4942,38.656666,41.444958,0,1000238
4943,38.656662,41.444958,0,1000238
4944,38.656662,41.444958,0,1000238
4945,38.656662,41.444958,0,1000238
4946,-43.059807,-19.307379,0,1000239
4947,-43.059677,-19.307425,0,1000239
4948,-43.059574,-19.307463,0,1000239
4949,-43.05968,-19.307425,0,1000239
4950,-43.05968,-19.307425,0,1000239
4951,-43.05968,-19.307425,0,1000239
4952,-43.059616,-19.307446,0,1000239
4953,-43.059742,-19.307404,0,1000239
4954,-43.05962,-19.307447,0,1000239
4955,-43.059616,-19.307446,0,1000239
4956,-43.059574,-19.307463,0,1000239
4957,-43.059574,-19.30746,0,1000239
4958,-43.05964,-19.307438,0,1000239
4959,-43.059574,-19.30746,0,1000239
4960,-43.88139,-14.81386,0,1000239
4961,-43.059742,-19.307404,0,1000239
4962,-43.05964,-19.30744,0,1000239
4963,-43.059616,-19.307447,0,1000239
4964,-43.059742,-19.307404,0,1000239
4965,-43.059742,-19.307405,0,1000239
4966,-43.059685,-19.307425,0,1000239
4967,-43.059742,-19.307404,0,1000239
4968,-43.059574,-19.307463,0,1000239
4969,-43.05964,-19.30744,0,1000239
4970,-43.059742,-19.307404,0,1000239
4971,-43.059574,-19.307463,0,1000239
4972,-43.05964,-19.30744,0,1000239
4973,-43.059574,-19.307463,0,1000239
4974,-43.05964,-19.307438,0,1000239
4975,-43.586502,-14.792041,0,1000239
4976,-43.059742,-19.307404,0,1000239
4977,21.11248,38.54146,0,1000240
4978,21.112486,38.541462,0,1000240
4979,21.112484,38.54146,0,1000240
4980,21.11248,38.54146,0,1000240
4981,21.112484,38.541454,0,1000240
4982,21.11248,38.54146,0,1000240
4983,21.112486,38.541462,0,1000240
4984,20.798344,38.559032,0,1000240
4985,21.112482,38.54146,0,1000240
4986,21.11248,38.541454,0,1000240
4987,21.112488,38.54146,0,1000240
4988,21.11248,38.54146,0,1000240
4989,21.112482,38.541454,0,1000240
4990,21.112488,38.541462,0,1000240
4991,21.112482,38.54146,0,1000240
4992,21.112484,38.541462,0,1000240
4993,21.11248,38.54146,0,1000240
4994,2.1174397,21.914835,0,1000241
4995,2.1176453,21.915155,0,1000241
4996,2.117376,21.914724,0,1000241
4997,2.1175032,21.914942,0,1000241
4998,2.1175761,21.91505,0,1000241
4999,2.117704,21.91527,0,1000241
5000,2.1175718,21.915047,0,1000241
5001,2.2163868,21.94253,0,1000241
5002,2.1177676,21.915377,0,1000241
5003,2.1177676,21.915379,0,1000241
5004,2.1177676,21.915379,0,1000241
5005,2.1177132,21.915258,0,1000241
5006,2.1175032,21.914942,0,1000241
5007,2.117704,21.91527,0,1000241
5008,2.1177676,21.915377,0,1000241
5009,2.1177676,21.915379,0,1000241
5010,2.117704,21.915272,0,1000241
5011,-58.322655,30.290575,0,1000242
5012,-58.322655,30.290575,0,1000242
5013,-58.322655,30.290575,0,1000242
5014,-58.322655,30.290575,0,1000242
5015,-58.322655,30.290575,0,1000242
5016,-58.322655,30.290575,0,1000242
5017,-58.322655,30.290575,0,1000242
5018,-58.322655,30.290575,0,1000242
5019,-58.322655,30.290575,0,1000242
5020,-58.322655,30.290575,0,1000242
5021,-58.322655,30.290575,0,1000242
5022,-58.322655,30.290575,0,1000242
5023,-58.322655,30.290575,0,1000242
5024,-58.322655,30.290575,0,1000242
5025,-58.322655,30.290575,0,1000242
5026,-58.322655,30.290575,0,1000242
5027,-58.322655,30.290575,0,1000242
5028,-58.34665,30.330168,0,1000242
5029,-58.322655,30.290575,0,1000242
5030,22.358276,56.464943,0,1000243
5031,22.358276,56.464943,0,1000243
5032,22.358276,56.464943,0,1000243
5033,22.358276,56.464943,0,1000243
5034,22.358276,56.464943,0,1000243
5035,22.358276,56.464943,0,1000243
5036,22.358276,56.464943,0,1000243
5037,22.358276,56.464943,0,1000243
5038,22.358276,56.464943,0,1000243
5039,22.358276,56.464943,0,1000243
5040,22.358276,56.464943,0,1000243
5041,22.358276,56.464943,0,1000243
5042,22.358276,56.464943,0,1000243
5043,22.358276,56.464943,0,1000243
5044,22.358276,56.464943,0,1000243
5045,17.78269,41.388325,0,1000243
5046,22.358276,56.464943,0,1000243
5047,22.358276,56.464943,0,1000243
5048,17.78269,41.388325,0,1000243
5049,22.358276,56.464943,0,1000243
5050,22.358276,56.464943,0,1000243
5051,22.358276,56.464943,0,1000243
5052,22.358276,56.464943,0,1000243
